action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13,action_14,action_15,action_16,action_17,action_18,action_19,action_20,action_21,action_22,action_23,action_24,action_25,action_26,action_27,action_28
0.4532880187034607,0.26187947392463684,-0.010146663524210453,0.5630368590354919,0.7206317186355591,0.0845540389418602,0.19787102937698364,-0.2730696499347687,0.038276683539152145,0.5940508842468262,1.1445233821868896,-0.1808786392211914,0.11561296880245209,0.05119519680738449,-0.40407466888427734,-0.4418720006942749,0.4168146252632141,0.27229636907577515,-0.3076947033405304,-0.6880636215209961,-0.17459094524383545,-0.005354020744562149,-0.24169903993606567,-0.5926403999328613,-0.4940093755722046,-0.21319891512393951,0.7838864922523499,-0.3665846586227417,-0.02751629427075386
0.43794524669647217,0.19404569268226624,0.019679412245750427,0.5359959006309509,0.5477533936500549,0.15067744255065918,0.03212878853082657,-0.45013493299484253,0.0736876130104065,0.5250467658042908,0.7904171347618103,-0.20426028966903687,0.019674260169267654,0.05522482097148895,-0.39609235525131226,-0.6884075403213501,0.6331839561462402,0.5957974195480347,-0.46046844124794006,-0.8832833766937256,-0.4247235059738159,0.12924610078334808,-0.35654503107070923,-0.45430174469947815,-0.6160725355148315,-0.43884655833244324,0.7919024229049683,-0.014042990282177925,-0.1748286634683609
0.43867844343185425,0.30272865295410156,-0.022589311003684998,0.46831846237182617,0.5836552381515503,-0.010829545557498932,0.2040197253227234,-0.1999707669019699,0.08408984541893005,0.6273176670074463,0.687470555305481,-0.35697638988494873,-0.03882286325097084,0.2086544930934906,-0.47351688146591187,-0.2913624942302704,0.713691234588623,0.5663447976112366,-0.2773408889770508,-0.7612804770469666,0.14863556623458862,-0.033936757594347,-0.31058454513549805,-0.5157720446586609,-0.20410631597042084,-0.2555168569087982,0.7812841534614563,-0.43808063864707947,0.24788494408130646
0.12569916248321533,0.3806261122226715,-0.05881798267364502,0.4547872543334961,0.44533592462539673,0.1071782037615776,0.19147729873657227,-0.3083837330341339,0.04602052643895149,0.5802131295204163,0.8125808238983154,-0.27269378304481506,0.06618253886699677,-0.03268115967512131,-0.1956610083580017,-0.28430357575416565,0.25430580973625183,0.49841490387916565,-0.13929633796215057,-0.9285887479782104,-0.301457941532135,0.2363797128200531,-0.44557952880859375,-0.42651984095573425,-0.6507208943367004,-0.48091498017311096,0.9017426371574402,0.05174374580383301,-0.049092572182416916
0.3828274607658386,0.3285781741142273,-0.028169721364974976,0.5001502633094788,0.5848009586334229,0.21684885025024414,0.12135448306798935,-0.3400910198688507,0.06196102872490883,0.5524370670318604,1.0241972208023071,-0.18183933198451996,0.04618081822991371,-0.13855338096618652,-0.21268391609191895,-0.1603752225637436,0.47312647104263306,0.39407622814178467,-0.22582542896270752,-0.7336107492446899,0.11431316286325455,-0.18063610792160034,-0.16974729299545288,-0.7070766091346741,-0.30823686718940735,-0.0731833279132843,0.7956870198249817,-0.3294350206851959,-0.024310626089572906
0.33376044034957886,0.328609436750412,-0.03267906606197357,0.4950820803642273,0.3882834315299988,0.25729578733444214,0.18299922347068787,-0.2809292674064636,0.03380224481225014,0.5361311435699463,0.6719160079956055,-0.1301945000886917,0.049714524298906326,-0.07903998345136642,-0.3138049840927124,-0.2554292380809784,0.4303895831108093,0.3590530753135681,-0.20392201840877533,-0.9015482664108276,-0.3121250867843628,0.07461051642894745,-0.2433372139930725,-0.37003013491630554,-0.556682288646698,-0.19406141340732574,0.7665674686431885,-0.11067211627960205,0.14958599209785461
0.24516572058200836,0.05060235410928726,-0.04894784092903137,0.5146347880363464,0.4968353509902954,0.31269222497940063,0.423676460981369,-0.25912436842918396,0.08437833189964294,0.7086251974105835,1.0091363191604614,0.07708525657653809,0.11153969168663025,0.07898245751857758,-0.5357345938682556,-0.3426741361618042,0.6006098389625549,0.45691725611686707,-0.3412667512893677,-0.6615079641342163,-0.13895761966705322,-0.34470924735069275,-0.3062593936920166,-0.6248312592506409,-0.31472477316856384,-0.2771165668964386,0.8574104905128479,-0.33234426379203796,-0.1755732297897339
0.40699630975723267,0.23360133171081543,-0.023028790950775146,0.5440104603767395,0.7876918315887451,0.20715662837028503,0.1942075788974762,-0.38108572363853455,0.09637343883514404,0.6949987411499023,1.134883999824524,-0.09011930227279663,-0.03742832690477371,0.0208890363574028,-0.482298880815506,-0.366288423538208,0.2664397954940796,0.3460541367530823,-0.20082269608974457,-0.8320847749710083,-0.06960828602313995,0.1847991794347763,-0.45545729994773865,-0.3008609116077423,-0.4807841181755066,-0.597892165184021,0.7424056529998779,-0.32487228512763977,0.1832665354013443
0.2819496989250183,0.2926713526248932,-0.009337023831903934,0.4493887424468994,0.6191602945327759,0.17347124218940735,0.20607909560203552,-0.2661522328853607,0.030229102820158005,0.625018835067749,0.7479219436645508,-0.10151326656341553,0.04209091141819954,0.05325091630220413,-0.3829759955406189,-0.44366422295570374,0.6425126194953918,0.2960580289363861,-0.2586294114589691,-0.8647677302360535,-0.3387347459793091,-0.09884636104106903,-0.1903192102909088,-0.536858081817627,-0.2969572842121124,-0.04384217783808708,0.7649394273757935,-0.15865576267242432,-0.21035292744636536
0.38107943534851074,0.338347464799881,-0.02062012255191803,0.6289467215538025,0.9147433042526245,0.10569535940885544,0.10077529400587082,-0.2436445951461792,0.047080542892217636,0.6852948665618896,0.9707872271537781,-0.21943774819374084,-0.03028019517660141,-0.14280325174331665,-0.34349876642227173,-0.4925921559333801,0.30103838443756104,0.5383219122886658,-0.5553634166717529,-0.9139360785484314,-0.2213532030582428,0.14670121669769287,-0.46734821796417236,-0.42896613478660583,-0.4124232530593872,-0.383665531873703,0.869561493396759,-0.12936082482337952,0.24904616177082062
